AAAA;MM;DD;FECHA;FECHA_ORD;REGION;PIB
2021;6;9;2021-06-09;737950;huila;3684.350148459283
2021;6;10;2021-06-10;737951;huila;3684.350148459283
2021;6;11;2021-06-11;737952;huila;3684.350148459283
2021;6;12;2021-06-12;737953;huila;3684.350148459283
2021;6;13;2021-06-13;737954;huila;3684.350148459283
2021;6;14;2021-06-14;737955;huila;3684.350148459283
2021;6;15;2021-06-15;737956;huila;3684.350148459283
2021;6;16;2021-06-16;737957;huila;3684.350148459283
2021;6;17;2021-06-17;737958;huila;3684.350148459283
2021;6;18;2021-06-18;737959;huila;3684.350148459283
2021;6;19;2021-06-19;737960;huila;3684.350148459283
2021;6;20;2021-06-20;737961;huila;3684.350148459283
2021;6;21;2021-06-21;737962;huila;3684.350148459283
2021;6;22;2021-06-22;737963;huila;3684.350148459283
2021;6;23;2021-06-23;737964;huila;3684.350148459283
2021;6;24;2021-06-24;737965;huila;3684.350148459283
2021;6;25;2021-06-25;737966;huila;3684.350148459283
2021;6;26;2021-06-26;737967;huila;3684.350148459283
2021;6;27;2021-06-27;737968;huila;3684.350148459283
2021;6;28;2021-06-28;737969;huila;3684.350148459283
2021;6;29;2021-06-29;737970;huila;3684.350148459283
2021;6;30;2021-06-30;737971;huila;3684.350148459283
2021;7;1;2021-07-01;737972;huila;3684.350148459283
2021;7;2;2021-07-02;737973;huila;3684.350148459283
2021;7;3;2021-07-03;737974;huila;3684.350148459283
2021;7;4;2021-07-04;737975;huila;3684.350148459283
2021;7;5;2021-07-05;737976;huila;3684.350148459283
2021;7;6;2021-07-06;737977;huila;3684.350148459283
2021;7;7;2021-07-07;737978;huila;3684.350148459283
2021;7;8;2021-07-08;737979;huila;3684.350148459283
2021;7;9;2021-07-09;737980;huila;3684.350148459283
2021;7;10;2021-07-10;737981;huila;3684.350148459283
2021;7;11;2021-07-11;737982;huila;3684.350148459283
2021;7;12;2021-07-12;737983;huila;3684.350148459283
2021;7;13;2021-07-13;737984;huila;3684.350148459283
2021;7;14;2021-07-14;737985;huila;3684.350148459283
2021;7;15;2021-07-15;737986;huila;3684.350148459283
2021;7;16;2021-07-16;737987;huila;3684.350148459283
2021;7;17;2021-07-17;737988;huila;3684.350148459283
2021;7;18;2021-07-18;737989;huila;3684.350148459283
2021;7;19;2021-07-19;737990;huila;3684.350148459283
2021;7;20;2021-07-20;737991;huila;3684.350148459283
2021;7;21;2021-07-21;737992;huila;3684.350148459283
2021;7;22;2021-07-22;737993;huila;3684.350148459283
2021;7;23;2021-07-23;737994;huila;3684.350148459283
2021;7;24;2021-07-24;737995;huila;3684.350148459283
2021;7;25;2021-07-25;737996;huila;3684.350148459283
2021;7;26;2021-07-26;737997;huila;3684.350148459283
2021;7;27;2021-07-27;737998;huila;3684.350148459283
2021;7;28;2021-07-28;737999;huila;3684.350148459283
2021;7;29;2021-07-29;738000;huila;3684.350148459283
2021;7;30;2021-07-30;738001;huila;3684.350148459283
2021;7;31;2021-07-31;738002;huila;3684.350148459283
2021;8;1;2021-08-01;738003;huila;3684.350148459283
2021;8;2;2021-08-02;738004;huila;3684.350148459283
2021;8;3;2021-08-03;738005;huila;3684.350148459283
2021;8;4;2021-08-04;738006;huila;3684.350148459283
2021;8;5;2021-08-05;738007;huila;3684.350148459283
2021;8;6;2021-08-06;738008;huila;3684.350148459283
2021;8;7;2021-08-07;738009;huila;3684.350148459283
2021;8;8;2021-08-08;738010;huila;3684.350148459283
2021;8;9;2021-08-09;738011;huila;3684.350148459283
2021;8;10;2021-08-10;738012;huila;3684.350148459283
2021;8;11;2021-08-11;738013;huila;3684.350148459283
2021;8;12;2021-08-12;738014;huila;3684.350148459283
2021;8;13;2021-08-13;738015;huila;3684.350148459283
2021;8;14;2021-08-14;738016;huila;3684.350148459283
2021;8;15;2021-08-15;738017;huila;3684.350148459283
2021;8;16;2021-08-16;738018;huila;3684.350148459283
2021;8;17;2021-08-17;738019;huila;3684.350148459283
2021;8;18;2021-08-18;738020;huila;3684.350148459283
2021;8;19;2021-08-19;738021;huila;3684.350148459283
2021;8;20;2021-08-20;738022;huila;3684.350148459283
2021;8;21;2021-08-21;738023;huila;3684.350148459283
2021;8;22;2021-08-22;738024;huila;3684.350148459283
2021;8;23;2021-08-23;738025;huila;3684.350148459283
2021;8;24;2021-08-24;738026;huila;3684.350148459283
2021;8;25;2021-08-25;738027;huila;3684.350148459283
2021;8;26;2021-08-26;738028;huila;3684.350148459283
2021;8;27;2021-08-27;738029;huila;3684.350148459283
2021;8;28;2021-08-28;738030;huila;3684.350148459283
2021;8;29;2021-08-29;738031;huila;3684.350148459283
2021;8;30;2021-08-30;738032;huila;3684.350148459283
2021;8;31;2021-08-31;738033;huila;3684.350148459283
2021;9;1;2021-09-01;738034;huila;3684.350148459283
2021;9;2;2021-09-02;738035;huila;3684.350148459283
2021;9;3;2021-09-03;738036;huila;3684.350148459283
2021;9;4;2021-09-04;738037;huila;3684.350148459283
2021;9;5;2021-09-05;738038;huila;3684.350148459283
2021;9;6;2021-09-06;738039;huila;3684.350148459283
2021;9;7;2021-09-07;738040;huila;3684.350148459283
2021;9;8;2021-09-08;738041;huila;3684.350148459283
2021;9;9;2021-09-09;738042;huila;3684.350148459283
2021;9;10;2021-09-10;738043;huila;3684.350148459283
2021;9;11;2021-09-11;738044;huila;3684.350148459283
2021;9;12;2021-09-12;738045;huila;3684.350148459283
2021;9;13;2021-09-13;738046;huila;3684.350148459283
2021;9;14;2021-09-14;738047;huila;3684.350148459283
2021;9;15;2021-09-15;738048;huila;3684.350148459283
2021;9;16;2021-09-16;738049;huila;3684.350148459283
2021;9;17;2021-09-17;738050;huila;3684.350148459283
2021;9;18;2021-09-18;738051;huila;3684.350148459283
2021;9;19;2021-09-19;738052;huila;3684.350148459283
2021;9;20;2021-09-20;738053;huila;3684.350148459283
2021;9;21;2021-09-21;738054;huila;3684.350148459283
2021;9;22;2021-09-22;738055;huila;3684.350148459283
2021;9;23;2021-09-23;738056;huila;3684.350148459283
2021;9;24;2021-09-24;738057;huila;3684.350148459283
2021;9;25;2021-09-25;738058;huila;3684.350148459283
2021;9;26;2021-09-26;738059;huila;3684.350148459283
2021;9;27;2021-09-27;738060;huila;3684.350148459283
2021;9;28;2021-09-28;738061;huila;3684.350148459283
2021;9;29;2021-09-29;738062;huila;3684.350148459283
2021;9;30;2021-09-30;738063;huila;3684.350148459283
2021;10;1;2021-10-01;738064;huila;3684.350148459283
2021;10;2;2021-10-02;738065;huila;3684.350148459283
2021;10;3;2021-10-03;738066;huila;3684.350148459283
2021;10;4;2021-10-04;738067;huila;3684.350148459283
2021;10;5;2021-10-05;738068;huila;3684.350148459283
2021;10;6;2021-10-06;738069;huila;3684.350148459283
2021;10;7;2021-10-07;738070;huila;3684.350148459283
2021;10;8;2021-10-08;738071;huila;3684.350148459283
2021;10;9;2021-10-09;738072;huila;3684.350148459283
2021;10;10;2021-10-10;738073;huila;3684.350148459283
2021;10;11;2021-10-11;738074;huila;3684.350148459283
2021;10;12;2021-10-12;738075;huila;3684.350148459283
2021;10;13;2021-10-13;738076;huila;3684.350148459283
2021;10;14;2021-10-14;738077;huila;3684.350148459283
2021;10;15;2021-10-15;738078;huila;3684.350148459283
2021;10;16;2021-10-16;738079;huila;3684.350148459283
2021;10;17;2021-10-17;738080;huila;3684.350148459283
2021;10;18;2021-10-18;738081;huila;3684.350148459283
2021;10;19;2021-10-19;738082;huila;3684.350148459283
2021;10;20;2021-10-20;738083;huila;3684.350148459283
2021;10;21;2021-10-21;738084;huila;3684.350148459283
2021;10;22;2021-10-22;738085;huila;3684.350148459283
2021;10;23;2021-10-23;738086;huila;3684.350148459283
2021;10;24;2021-10-24;738087;huila;3684.350148459283
2021;10;25;2021-10-25;738088;huila;3684.350148459283
2021;10;26;2021-10-26;738089;huila;3684.350148459283
2021;10;27;2021-10-27;738090;huila;3684.350148459283
2021;10;28;2021-10-28;738091;huila;3684.350148459283
2021;10;29;2021-10-29;738092;huila;3684.350148459283
2021;10;30;2021-10-30;738093;huila;3684.350148459283
2021;10;31;2021-10-31;738094;huila;3684.350148459283
2021;11;1;2021-11-01;738095;huila;3684.350148459283
2021;11;2;2021-11-02;738096;huila;3684.350148459283
2021;11;3;2021-11-03;738097;huila;3684.350148459283
2021;11;4;2021-11-04;738098;huila;3684.350148459283
2021;11;5;2021-11-05;738099;huila;3684.350148459283
2021;11;6;2021-11-06;738100;huila;3684.350148459283
2021;11;7;2021-11-07;738101;huila;3684.350148459283
2021;11;8;2021-11-08;738102;huila;3684.350148459283
2021;11;9;2021-11-09;738103;huila;3684.350148459283
2021;11;10;2021-11-10;738104;huila;3684.350148459283
2021;11;11;2021-11-11;738105;huila;3684.350148459283
2021;11;12;2021-11-12;738106;huila;3684.350148459283
2021;11;13;2021-11-13;738107;huila;3684.350148459283
2021;11;14;2021-11-14;738108;huila;3684.350148459283
2021;11;15;2021-11-15;738109;huila;3684.350148459283
2021;11;16;2021-11-16;738110;huila;3684.350148459283
2021;11;17;2021-11-17;738111;huila;3684.350148459283
2021;11;18;2021-11-18;738112;huila;3684.350148459283
2021;11;19;2021-11-19;738113;huila;3684.350148459283
2021;11;20;2021-11-20;738114;huila;3684.350148459283
2021;11;21;2021-11-21;738115;huila;3684.350148459283
2021;11;22;2021-11-22;738116;huila;3684.350148459283
2021;11;23;2021-11-23;738117;huila;3684.350148459283
2021;11;24;2021-11-24;738118;huila;3684.350148459283
2021;11;25;2021-11-25;738119;huila;3684.350148459283
2021;11;26;2021-11-26;738120;huila;3684.350148459283
2021;11;27;2021-11-27;738121;huila;3684.350148459283
2021;11;28;2021-11-28;738122;huila;3684.350148459283
2021;11;29;2021-11-29;738123;huila;3684.350148459283
2021;11;30;2021-11-30;738124;huila;3684.350148459283
2021;12;1;2021-12-01;738125;huila;3684.350148459283
2021;12;2;2021-12-02;738126;huila;3684.350148459283
2021;12;3;2021-12-03;738127;huila;3684.350148459283
2021;12;4;2021-12-04;738128;huila;3684.350148459283
2021;12;5;2021-12-05;738129;huila;3684.350148459283
2021;12;6;2021-12-06;738130;huila;3684.350148459283
2021;12;7;2021-12-07;738131;huila;3684.350148459283
2021;12;8;2021-12-08;738132;huila;3684.350148459283
2021;12;9;2021-12-09;738133;huila;3684.350148459283
2021;12;10;2021-12-10;738134;huila;3684.350148459283
2021;12;11;2021-12-11;738135;huila;3684.350148459283
2021;12;12;2021-12-12;738136;huila;3684.350148459283
2021;12;13;2021-12-13;738137;huila;3684.350148459283
2021;12;14;2021-12-14;738138;huila;3684.350148459283
2021;12;15;2021-12-15;738139;huila;3684.350148459283
2021;12;16;2021-12-16;738140;huila;3684.350148459283
2021;12;17;2021-12-17;738141;huila;3684.350148459283
2021;12;18;2021-12-18;738142;huila;3684.350148459283
2021;12;19;2021-12-19;738143;huila;3684.350148459283
2021;12;20;2021-12-20;738144;huila;3684.350148459283
2021;12;21;2021-12-21;738145;huila;3684.350148459283
2021;12;22;2021-12-22;738146;huila;3684.350148459283
2021;12;23;2021-12-23;738147;huila;3684.350148459283
2021;12;24;2021-12-24;738148;huila;3684.350148459283
2021;12;25;2021-12-25;738149;huila;3684.350148459283
2021;12;26;2021-12-26;738150;huila;3684.350148459283
2021;12;27;2021-12-27;738151;huila;3684.350148459283
2021;12;28;2021-12-28;738152;huila;3684.350148459283
2021;12;29;2021-12-29;738153;huila;3684.350148459283
2021;12;30;2021-12-30;738154;huila;3684.350148459283
2021;12;31;2021-12-31;738155;huila;3684.350148459283
2022;1;1;2022-01-01;738156;huila;3684.350148459283
2022;1;2;2022-01-02;738157;huila;3684.350148459283
2022;1;3;2022-01-03;738158;huila;3684.350148459283
2022;1;4;2022-01-04;738159;huila;3684.350148459283
2022;1;5;2022-01-05;738160;huila;3684.350148459283
2022;1;6;2022-01-06;738161;huila;3684.350148459283
2022;1;7;2022-01-07;738162;huila;3684.350148459283
2022;1;8;2022-01-08;738163;huila;3684.350148459283
2022;1;9;2022-01-09;738164;huila;3684.350148459283
2022;1;10;2022-01-10;738165;huila;3684.350148459283
2022;1;11;2022-01-11;738166;huila;3684.350148459283
2022;1;12;2022-01-12;738167;huila;3684.350148459283
2022;1;13;2022-01-13;738168;huila;3684.350148459283
2022;1;14;2022-01-14;738169;huila;3684.350148459283
2022;1;15;2022-01-15;738170;huila;3684.350148459283
2022;1;16;2022-01-16;738171;huila;3684.350148459283
2022;1;17;2022-01-17;738172;huila;3684.350148459283
2022;1;18;2022-01-18;738173;huila;3684.350148459283
2022;1;19;2022-01-19;738174;huila;3684.350148459283
2022;1;20;2022-01-20;738175;huila;3684.350148459283
2022;1;21;2022-01-21;738176;huila;3684.350148459283
2022;1;22;2022-01-22;738177;huila;3684.350148459283
2022;1;23;2022-01-23;738178;huila;3684.350148459283
2022;1;24;2022-01-24;738179;huila;3684.350148459283
2022;1;25;2022-01-25;738180;huila;3684.350148459283
2022;1;26;2022-01-26;738181;huila;3684.350148459283
2022;1;27;2022-01-27;738182;huila;3684.350148459283
2022;1;28;2022-01-28;738183;huila;3684.350148459283
2022;1;29;2022-01-29;738184;huila;3684.350148459283
2022;1;30;2022-01-30;738185;huila;3684.350148459283
2022;1;31;2022-01-31;738186;huila;3684.350148459283
2022;2;1;2022-02-01;738187;huila;3684.350148459283
2022;2;2;2022-02-02;738188;huila;3684.350148459283
2022;2;3;2022-02-03;738189;huila;3684.350148459283
2022;2;4;2022-02-04;738190;huila;3684.350148459283
2022;2;5;2022-02-05;738191;huila;3684.350148459283
2022;2;6;2022-02-06;738192;huila;3684.350148459283
2022;2;7;2022-02-07;738193;huila;3684.350148459283
2022;2;8;2022-02-08;738194;huila;3684.350148459283
2022;2;9;2022-02-09;738195;huila;3684.350148459283
2022;2;10;2022-02-10;738196;huila;3684.350148459283
2022;2;11;2022-02-11;738197;huila;3684.350148459283
2022;2;12;2022-02-12;738198;huila;3684.350148459283
2022;2;13;2022-02-13;738199;huila;3684.350148459283
2022;2;14;2022-02-14;738200;huila;3684.350148459283
2022;2;15;2022-02-15;738201;huila;3684.350148459283
2022;2;16;2022-02-16;738202;huila;3684.350148459283
2022;2;17;2022-02-17;738203;huila;3684.350148459283
2022;2;18;2022-02-18;738204;huila;3684.350148459283
2022;2;19;2022-02-19;738205;huila;3684.350148459283
2022;2;20;2022-02-20;738206;huila;3684.350148459283
2022;2;21;2022-02-21;738207;huila;3684.350148459283
2022;2;22;2022-02-22;738208;huila;3684.350148459283
2022;2;23;2022-02-23;738209;huila;3684.350148459283
2022;2;24;2022-02-24;738210;huila;3684.350148459283
2022;2;25;2022-02-25;738211;huila;3684.350148459283
2022;2;26;2022-02-26;738212;huila;3684.350148459283
2022;2;27;2022-02-27;738213;huila;3684.350148459283
2022;2;28;2022-02-28;738214;huila;3684.350148459283
2022;3;1;2022-03-01;738215;huila;3684.350148459283
2022;3;2;2022-03-02;738216;huila;3684.350148459283
2022;3;3;2022-03-03;738217;huila;3684.350148459283
2022;3;4;2022-03-04;738218;huila;3684.350148459283
2022;3;5;2022-03-05;738219;huila;3684.350148459283
2022;3;6;2022-03-06;738220;huila;3684.350148459283
2022;3;7;2022-03-07;738221;huila;3684.350148459283
2022;3;8;2022-03-08;738222;huila;3684.350148459283
2022;3;9;2022-03-09;738223;huila;3684.350148459283
2022;3;10;2022-03-10;738224;huila;3684.350148459283
2022;3;11;2022-03-11;738225;huila;3684.350148459283
2022;3;12;2022-03-12;738226;huila;3684.350148459283
2022;3;13;2022-03-13;738227;huila;3684.350148459283
2022;3;14;2022-03-14;738228;huila;3684.350148459283
2022;3;15;2022-03-15;738229;huila;3684.350148459283
2022;3;16;2022-03-16;738230;huila;3684.350148459283
2022;3;17;2022-03-17;738231;huila;3684.350148459283
2022;3;18;2022-03-18;738232;huila;3684.350148459283
2022;3;19;2022-03-19;738233;huila;3684.350148459283
2022;3;20;2022-03-20;738234;huila;3684.350148459283
2022;3;21;2022-03-21;738235;huila;3684.350148459283
2022;3;22;2022-03-22;738236;huila;3684.350148459283
2022;3;23;2022-03-23;738237;huila;3684.350148459283
2022;3;24;2022-03-24;738238;huila;3684.350148459283
2022;3;25;2022-03-25;738239;huila;3684.350148459283
2022;3;26;2022-03-26;738240;huila;3684.350148459283
2022;3;27;2022-03-27;738241;huila;3684.350148459283
2022;3;28;2022-03-28;738242;huila;3684.350148459283
2022;3;29;2022-03-29;738243;huila;3684.350148459283
2022;3;30;2022-03-30;738244;huila;3684.350148459283
2022;3;31;2022-03-31;738245;huila;3684.350148459283
2020;10;1;2020-10-01;737699;intercor;1661.1635289604453
2020;10;2;2020-10-02;737700;intercor;1661.1635289604453
2020;10;3;2020-10-03;737701;intercor;1661.1635289604453
2020;10;4;2020-10-04;737702;intercor;1661.1635289604453
2020;10;5;2020-10-05;737703;intercor;1661.1635289604453
2020;10;6;2020-10-06;737704;intercor;1661.1635289604453
2020;10;7;2020-10-07;737705;intercor;1661.1635289604453
2020;10;8;2020-10-08;737706;intercor;1661.1635289604453
2020;10;9;2020-10-09;737707;intercor;1661.1635289604453
2020;10;10;2020-10-10;737708;intercor;1661.1635289604453
2020;10;11;2020-10-11;737709;intercor;1661.1635289604453
2020;10;12;2020-10-12;737710;intercor;1661.1635289604453
2020;10;13;2020-10-13;737711;intercor;1661.1635289604453
2020;10;14;2020-10-14;737712;intercor;1661.1635289604453
2020;10;15;2020-10-15;737713;intercor;1661.1635289604453
2020;10;16;2020-10-16;737714;intercor;1661.1635289604453
2020;10;17;2020-10-17;737715;intercor;1661.1635289604453
2020;10;18;2020-10-18;737716;intercor;1661.1635289604453
2020;10;19;2020-10-19;737717;intercor;1661.1635289604453
2020;10;20;2020-10-20;737718;intercor;1661.1635289604453
2020;10;21;2020-10-21;737719;intercor;1661.1635289604453
2020;10;22;2020-10-22;737720;intercor;1661.1635289604453
2020;10;23;2020-10-23;737721;intercor;1661.1635289604453
2020;10;24;2020-10-24;737722;intercor;1661.1635289604453
2020;10;25;2020-10-25;737723;intercor;1661.1635289604453
2020;10;26;2020-10-26;737724;intercor;1661.1635289604453
2020;10;27;2020-10-27;737725;intercor;1661.1635289604453
2020;10;28;2020-10-28;737726;intercor;1661.1635289604453
2020;10;29;2020-10-29;737727;intercor;1661.1635289604453
2020;10;30;2020-10-30;737728;intercor;1661.1635289604453
2020;10;31;2020-10-31;737729;intercor;1661.1635289604453
2020;11;1;2020-11-01;737730;intercor;1661.1635289604453
2020;11;2;2020-11-02;737731;intercor;1661.1635289604453
2020;11;3;2020-11-03;737732;intercor;1661.1635289604453
2020;11;4;2020-11-04;737733;intercor;1661.1635289604453
2020;11;5;2020-11-05;737734;intercor;1661.1635289604453
2020;11;6;2020-11-06;737735;intercor;1661.1635289604453
2020;11;7;2020-11-07;737736;intercor;1661.1635289604453
2020;11;8;2020-11-08;737737;intercor;1661.1635289604453
2020;11;9;2020-11-09;737738;intercor;1661.1635289604453
2020;11;10;2020-11-10;737739;intercor;1661.1635289604453
2020;11;11;2020-11-11;737740;intercor;1661.1635289604453
2020;11;12;2020-11-12;737741;intercor;1661.1635289604453
2020;11;13;2020-11-13;737742;intercor;1661.1635289604453
2020;11;14;2020-11-14;737743;intercor;1661.1635289604453
2020;11;15;2020-11-15;737744;intercor;1661.1635289604453
2020;11;16;2020-11-16;737745;intercor;1875.014262635664
2020;11;17;2020-11-17;737746;intercor;1875.014262635664
2020;11;18;2020-11-18;737747;intercor;1875.014262635664
